-0.014425792	0.03099609	-0.021643404	-0.012357943	-0.0099827135	0.011580244	0.049259204	-0.007824286	-0.010364713	-0.050792374	-0.025926406	-0.022954624	0.037908267	0.05731934	0.005118797	-0.017526038
-0.11536539	0.07400839	0.038313847	-0.11300681	-0.05807558	0.046711616	0.11540992	-0.0008463769	0.0659809	-0.014478431	-0.051061805	0.07877812	0.01814661	-0.021728752	0.07977463	-0.06932698
-0.09882432	0.14657108	0.0031099315	-0.097270876	-0.05723299	0.09856843	0.11019155	0.084269404	0.089280926	-0.02097788	-0.01842283	0.04813831	0.060702477	-0.10163535	0.52417463	-0.13570033
0.29450223	-0.30659088	-0.12002286	0.31674165	0.14564855	-0.27601498	-0.30832025	-0.19181755	-0.32027075	-0.24905822	0.1794449	-0.24760051	-0.25864217	0.23402494	-0.19794866	-0.117947616
-0.004744651	-0.05607461	0.004380489	0.05266751	0.064807825	-0.009834025	-0.015012614	0.009747824	-0.014488384	-0.024076631	0.06262337	-0.029840311	-0.021308636	-0.01399308	0.05715959	-0.05260835
-0.09290738	0.054209102	-0.0055220043	-0.06433891	0.00088227465	0.0743764	0.05798524	0.044520576	0.035432372	0.06713239	0.011425799	0.053869117	-0.0156315	0.0029795535	0.1880052	-0.064278014
0.20428419	-0.2709263	-0.19007559	0.2698121	0.26504323	-0.23459485	-0.21033686	-0.2085802	-0.28532693	-0.23958364	0.24905701	-0.2333955	-0.2515594	0.21245186	0.20060076	-0.23521717
-0.120309524	0.063940346	0.022896828	-0.08856529	0.01600056	0.07419041	0.02576542	0.020744799	0.08592464	0.03756481	-0.03162808	0.030947099	0.062168494	-0.024535228	0.32414964	-0.07499183
0.2513237	-0.30826762	-0.23105192	0.23713475	0.2612327	-0.20717293	-0.24612457	-0.2456484	-0.31377256	-0.2557883	0.27693495	-0.2369043	-0.17073645	0.24120383	0.436572	-0.2715119
-0.061743986	-0.010854203	-0.010716095	0.0068668476	0.08564509	0.054325562	0.0050246078	-0.01974758	-0.057537403	-0.03583756	0.08680235	0.009600793	-0.06296375	0.080286644	0.16828336	-0.053859793
0.29086375	-0.26644307	-0.19177054	0.288688	0.3062503	-0.24900597	-0.2921396	-0.20975444	-0.2665377	-0.2747999	0.28949323	-0.24226926	-0.20542823	0.3116869	0.08282199	-0.21755384
0.00960611	-0.017102141	-0.027167382	-0.020667288	0.020760212	0.013294369	0.021033619	-0.056337383	0.04264105	0.008447975	-0.031922746	0.048474465	0.029995855	-0.019308807	0.15244624	-0.046902295
0.1842823	-0.14441974	-0.13220266	0.19756024	0.08310217	-0.14897875	-0.20305873	-0.09586281	-0.13737248	-0.091544166	0.17565627	-0.19372839	-0.13351591	0.18080208	-0.31123537	-0.08145327
-0.29799557	0.23559688	0.11854017	-0.2738568	-0.2089485	0.2492991	0.27619883	0.19690466	0.30726683	0.22728673	-0.1968715	0.19996984	0.24234767	-0.18674605	0.3673054	0.07557508
0.005288715	0.0062229577	0.04962662	0.027367692	0.021899523	-0.00861861	0.05041513	-0.009830088	0.06759753	-0.018773055	0.035142444	-0.011592915	0.03707528	0.04599491	-0.0016522785	-0.0074986923
-0.0040996955	0.03272967	-0.047110118	-0.0050725634	0.048668165	-0.035519075	0.0015050032	-0.022982424	0.007340891	-0.007934822	0.08117548	-0.038207024	-0.0056840405	0.06656797	0.24140795	-0.100303076
-0.106313415	0.02393872	0.07348475	-0.019891117	0.016687198	0.12279932	0.00082577864	0.05683252	0.07226009	-0.019751612	0.030110529	0.005217366	0.033832937	-0.002506339	0.04650295	0.021687882
0.07893206	-0.096975975	0.013006482	0.11453156	-0.01659504	-0.007849733	-0.072135456	-0.041636307	-0.08204768	-0.038494293	0.023421085	-0.07710265	-0.0065642404	0.016742729	-0.10793028	-0.029746318
-0.06283314	-0.040475607	-0.0042275693	0.033190154	0.060312748	0.026216159	0.038302045	-0.0050900294	0.047363196	-0.05226767	0.01133455	-0.013148121	-0.009375817	0.009831669	0.33845034	-0.11973109
0.1301322	-0.18399419	-0.14052474	0.20683211	0.15289304	-0.14450586	-0.10297256	-0.17791367	-0.12079944	-0.16091864	0.14403173	-0.1168124	-0.09101655	0.11818672	-0.054699805	-0.14470524
0.027586106	-0.07114538	-0.023546446	0.049727768	0.103296556	-0.020447854	-0.10036534	-0.08854333	-0.008609848	-0.0033210816	0.1082697	-0.037787277	-0.052051093	0.073786445	0.08933423	-0.051701684
-0.017924799	0.06808705	0.04152789	-0.035847563	-0.019727422	0.02870971	0.086602636	0.012646738	0.034346174	0.047076862	-0.0012249885	-0.0047051297	0.047545608	-0.053316843	0.30117655	-0.07056949
-0.04183504	0.034934975	-0.04474104	-0.039439347	0.058461957	0.06825124	0.080463186	-0.040939733	-0.010848227	-0.034794062	0.005567668	-0.03331084	-0.022868268	0.035638306	0.36602217	-0.0098065175
-0.049760535	0.0077828825	-0.04715261	-0.041303888	0.11227422	-0.040925164	0.003751212	-0.042324346	0.027011927	-0.06532007	0.07168113	-0.08142612	-0.05508095	0.014514468	0.5406978	-0.08923423
0.021848325	-0.017192163	-0.077268824	0.08311676	0.07048941	-0.07233719	-0.023186728	-0.0234729	-0.017360885	-0.09460828	0.0368672	-0.019892327	-0.11146922	0.09498989	0.11648007	-0.048927207
0.20867132	-0.19791618	-0.15214498	0.22689418	0.20737034	-0.20774116	-0.25079983	-0.25329813	-0.22549094	-0.2552366	0.20790671	-0.20580633	-0.22787899	0.2145228	-0.015523997	-0.19112928
0.050775755	-0.038854614	-0.09987062	0.029999772	0.06935981	-0.014022769	-0.016211808	-0.026728772	-0.08587679	-0.11901048	0.1055184	-0.07065236	-0.10054185	0.08206637	0.35199094	-0.13061267
-0.09238846	0.06712941	0.011287723	-0.047977004	-0.059535455	0.063903965	-0.02601932	-0.006125444	0.033318702	0.06176835	-0.05957352	0.05066238	-0.011737127	0.0021436305	-0.50484437	0.10305496
-0.075597115	0.085199	0.06296135	-0.09790948	-0.09056146	0.10786299	0.13954927	0.08718723	0.12635754	0.06302836	-0.06664163	0.116590425	0.03733701	-0.059849195	-0.17603666	0.09327677
0.21809658	-0.23598164	-0.20335473	0.25103578	0.13890897	-0.20837457	-0.2989966	-0.15934351	-0.26924476	-0.2591994	0.17514953	-0.17236185	-0.21585956	0.19804569	-0.30229574	-0.026796483
0.33063662	-0.25763896	-0.27532375	0.3376525	0.29416075	-0.26128563	-0.28269753	-0.30000672	-0.28337795	-0.30782333	0.21735461	-0.2764253	-0.22918504	0.3133589	-0.19941962	-0.14526395
0.01138472	0.0034301681	0.052994855	0.057325963	0.029253362	-0.052505545	-0.058424436	-0.038078282	-0.036981046	-0.03922285	0.04999195	-0.0034524372	-0.03544893	0.022904072	-0.20893958	0.085178986
0.24494514	-0.23618267	-0.22258623	0.24216452	0.2728764	-0.18858238	-0.23756513	-0.19782065	-0.2222626	-0.20455639	0.27959642	-0.24422729	-0.23107766	0.19181283	0.3532614	-0.24717821
-0.027551927	-0.055613704	0.0025659038	-0.024349717	-0.008079368	-0.011322588	-0.043415423	-0.056373447	-0.051403534	-0.011809131	0.009930331	-0.010540981	0.009242412	0.010248513	-0.37902874	0.053007886
-0.09041816	0.07750437	0.05364115	-0.06727111	-0.050688937	0.11565888	0.06999925	0.063715786	0.04347961	-0.012801598	-0.08344236	0.039675463	0.026177196	-0.11443551	0.38823497	0.036386926
0.030006595	-0.08528543	-0.03427553	0.086792834	0.028603703	-0.10642228	-0.11149398	-0.097275116	-0.046242762	-0.10350087	0.022280522	-0.06410842	-0.0232559	0.07233633	0.058017213	-0.033727415
0.003521287	-0.062101983	-0.051634487	0.05733936	0.071884714	-0.061492994	-0.013515871	-0.045712	-0.02066496	-0.060640205	0.063535474	-0.088681065	-0.078107305	0.015711531	0.3325761	-0.13856716
-0.061053433	0.020544145	0.003713242	-0.10209632	-0.06695374	0.031730596	0.092023	0.020063374	0.10865439	0.051608015	-0.07292502	0.025824573	-0.0004921671	-0.018310241	0.008172331	0.009000714
-0.15030125	0.18255168	0.17489542	-0.23964266	-0.10260574	0.20607463	0.22040533	0.19652791	0.17188285	0.11355615	-0.12657192	0.12146642	0.12627013	-0.12626563	0.2305035	0.08465162
-0.0069601145	-0.0028176713	-0.07524696	0.059699938	0.01770439	-0.019803213	-0.045014143	-0.035028063	-0.041551016	-0.06618045	0.030186776	-0.063899316	-0.09543056	0.085324064	0.0036191475	-0.010604105
0.1072679	-0.07121475	-0.08832847	0.06953056	0.116716675	-0.098803185	-0.13490218	-0.08466718	-0.13100441	-0.06323523	0.10991935	-0.14317295	-0.0814595	0.06932136	-0.20072536	-0.026376257
-0.15115288	0.13607034	0.03725905	-0.121818125	-0.073985964	0.09782291	0.15945825	0.089807734	0.07554646	0.08055791	-0.117477395	0.12804584	0.12723704	-0.1003099	0.2722169	0.0476896
-0.10786772	0.15901153	0.1034694	-0.14955236	-0.126933	0.102827065	0.1598446	0.16955	0.17446738	0.13829693	-0.1117107	0.08349188	0.12207371	-0.12101053	-0.19196194	0.17705378
-0.31227887	0.33551997	0.22758727	-0.3562789	-0.34511536	0.33532724	0.38297534	0.2648735	0.38059673	0.37030268	-0.32664183	0.28531533	0.30975577	-0.33777374	-0.06731618	0.31201884
0.07952566	-0.08220029	-0.0074463496	0.05249857	0.061503433	-0.049581848	-0.10598128	-0.083901234	-0.040097084	-0.10604426	0.07690073	-0.03832975	-0.023295315	0.048934564	-0.19262649	-0.010484749
0.14257012	-0.14837857	-0.09819301	0.22654009	0.122087516	-0.16834633	-0.23447143	-0.17178524	-0.13095066	-0.14906083	0.070191845	-0.16580684	-0.17406225	0.1859957	-0.50759125	0.050148763
-0.007825101	0.012718216	-0.037178688	0.037438937	0.039836507	-0.005135209	-0.0012649348	-0.056477595	-0.057852663	-0.053741716	0.016432153	0.022365104	-0.05201313	0.048406623	-0.2642706	0.011058695
-0.582397	0.52704185	0.43131825	-0.5538729	-0.434539	0.58514535	0.6028523	0.5602561	0.58577377	0.5159798	-0.50495076	0.5051822	0.4664797	-0.55591476	0.35823393	0.41732395
-0.15604627	0.10188038	0.10472975	-0.068391584	-0.09435938	0.042995192	0.1306483	0.04929699	0.1313414	0.06408884	-0.042632148	0.11415313	0.0563924	-0.11197342	0.19532514	0.022298127
0.4305467	-0.41532543	-0.41990378	0.45745176	0.4892256	-0.45091835	-0.40603602	-0.43745854	-0.50356686	-0.48547134	0.48984203	-0.43781728	-0.38492993	0.5012661	0.7839632	-0.5018973
0.2520617	-0.23800457	-0.25533578	0.25364268	0.28928855	-0.2910407	-0.26175097	-0.27290294	-0.25382552	-0.2870391	0.29646486	-0.3121838	-0.2321112	0.22995582	0.1709364	-0.25756663
-0.044408545	0.10032239	0.051153246	-0.13591936	-0.12018436	0.028542617	0.10552268	0.11296794	0.09876947	0.058191843	-0.08535176	0.07075668	0.08978531	-0.09988991	-0.39849058	0.10118983
0.09915622	-0.0977314	-0.0671536	0.09442814	0.10356382	-0.09633036	-0.096671365	-0.034920525	-0.09724314	-0.1250676	0.12743062	-0.039971862	-0.040311635	0.11280966	0.26099393	-0.06646865
0.035463274	-0.05875734	0.023815922	0.049388606	0.044677213	-0.014139814	-0.055500682	-0.04555829	-0.02349088	-0.08871048	0.065811045	0.020585395	-0.017334927	-0.008981977	0.31167057	-0.07941997
-0.11236644	0.11498785	0.09434944	-0.04053916	-0.14549167	0.06236521	0.047897194	0.12103802	0.13151266	0.09492038	-0.0696886	0.13514014	0.044930447	-0.05407472	-0.47836548	0.22015835
-0.21615866	0.12677899	0.09124982	-0.16774611	-0.15327914	0.19990404	0.22670083	0.12114621	0.18629812	0.094956286	-0.12679163	0.19483674	0.17339113	-0.20403138	0.32166746	0.09861887
-0.10307679	0.07035514	0.07693146	-0.05793621	-0.022230918	-0.011082879	0.009737868	0.035564277	0.026388856	0.046272665	-0.028836843	0.083129	0.025462097	-0.07899635	-0.019642027	0.05311857
-0.18096925	0.09904477	0.17528391	-0.18437062	-0.14772911	0.13219267	0.13748136	0.1271623	0.15149982	0.12938581	-0.13372982	0.13320749	0.14911026	-0.111494996	0.099993095	0.13242447
-0.052380245	0.030491559	-0.055726234	0.047326546	0.0028653012	0.026617365	-0.014354612	-0.014676841	-0.029266944	-0.02021716	-0.0058062295	0.014749193	0.022883875	0.0342137	0.39433864	-0.036142677
-0.11806967	0.075459175	0.07842422	-0.05715169	-0.06528275	0.008598086	0.11836375	0.084073804	0.04637438	0.012962951	-0.0035097792	0.03512973	0.06798048	-0.10290267	0.37106946	-0.019991133
-0.00035365857	-0.055212334	0.008929687	0.06487863	0.0060490216	-0.052138116	-0.0038288604	-0.05740108	-0.058833208	-0.095969476	0.081562765	-0.06751479	-0.058245294	0.028918067	0.25497988	-0.06024147
0.2291411	-0.20872253	-0.15849671	0.25679824	0.2569123	-0.2339117	-0.2096142	-0.23633255	-0.18657853	-0.2540943	0.27423716	-0.22723085	-0.25063688	0.18865965	0.3676048	-0.274994
0.4709104	-0.4123676	-0.37731525	0.4991368	0.4509467	-0.47127333	-0.44564357	-0.4527445	-0.48353553	-0.44186494	0.43400526	-0.50166184	-0.3796884	0.4296156	0.7032524	-0.43061703
